Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico
IPC106083,PC106,Copy issues,0,,2022-02-16,,2022-02-17,E1,Mobile,Mozilla,True,COC101,Please enhance the engagement of the Testimonials section intro — let's test a variation with a stronger call-to-action.,4.0,27,7
IPC106084,PC106,Bug fix,0,,2022-03-13,,2022-03-14,E3,Desktop,Edge,True,COC101,The social media share icons is causing performance lag on low-end devices.,9.0,39,7
IPC106085,PC106,Design issues,0,,2021-04-28,,2021-04-29,E2,Tablet,Safari,True,COC101,The typographic treatment of headers has poor contrast ratios.,5.0,22,1
IPC106086,PC106,Design issues,0,,2022-03-28,,2022-03-31,E2,Desktop,Mozilla,True,COC101,The typographic treatment of headers [973] doesn't clearly highlight key messages.,6.0,62,7
IPC106087,PC106,Copy issues,0,,2021-08-29,,2021-08-31,E1,Desktop,Mozilla,True,COC101,"Please make shorter for mobile the newsletter signup copy — let's remove the term 'innovative', it's overused.",4.0,24,4
IPC106088,PC106,Design issues,0,,2021-07-03,,2021-07-04,E2,Desktop,Safari,True,COC101,The logo size [92] doesn’t feel premium enough for our brand.,4.0,37,2
IPC106089,PC106,Request change,0,,2022-01-02,,2022-01-05,E2,Mobile,Chrome,True,COC101,"We'd like to change the sequence of steps in the signup flow, even though it was previously approved.",7.0,60,5
IPC10609,PC106,Copy issues,1,,2022-02-24,,2022-02-26,E1,Desktop,Safari,True,COC101,Please replace jargon in the main navigation labels — SEO team suggested including 'digital strategy'.,2.0,35,7
IPC106090,PC106,Request change,0,,2021-07-18,,2021-07-19,E2,Desktop,Chrome,True,COC101,"We'd like to change the animation speed on scroll, to accommodate new messaging.",8.0,21,2
IPC106091,PC106,Design issues,0,,2021-12-28,,2021-12-31,E2,Desktop,Mozilla,True,COC101,The contrast levels in the hero section undermines trust due to visual inconsistency.,4.0,53,5
IPC106092,PC106,Copy issues,0,,2021-05-22,,2021-05-23,E1,Mobile,Chrome,True,COC101,Please update to reflect our new tone the SEO meta description — SEO team suggested including 'digital strategy'.,4.0,30,1
IPC106093,PC106,Design issues,0,,2021-08-28,,2021-08-30,E2,Tablet,Safari,True,COC101,The divider lines between sections [949] creates confusion for users.,1.0,22,4
IPC106094,PC106,New item,0,,2022-02-09,,2022-02-12,E3,Desktop,Mozilla,True,COC101,"Please add a AI-powered search functionality, to increase lead capture rate.",5.0,32,7
IPC106095,PC106,Request change,0,,2021-11-16,,2021-11-18,E2,Desktop,Safari,True,COC101,"We'd like to change the visual order of callouts, although we approved this layout before.",10.0,64,4
IPC106096,PC106,Copy issues,0,,2022-03-22,,2022-03-25,E1,Tablet,Safari,True,COC101,Please highlight user value in the blog post summaries — align this with what we say in the sales deck.,3.0,49,7
IPC106097,PC106,Design issues,0,,2022-03-18,,2022-03-19,E2,Desktop,Safari,True,COC101,The visual hierarchy on homepage doesn't align with our brand guidelines.,5.0,44,7
IPC106098,PC106,Copy issues,0,,2021-09-17,,2021-09-20,E1,Desktop,Chrome,True,COC101,Please enhance the engagement of the blog post summaries — align this with what we say in the sales deck.,4.0,23,4
IPC106099,PC106,Request change,0,,2021-12-10,,2021-12-12,E2,Mobile,Chrome,True,COC101,"We'd like to change the support section layout, as we think it now fits better with our narrative.",8.0,69,5
IPC10701,PC107,Copy issues,0,,2015-10-19,,2015-10-20,E1,Desktop,Chrome,True,COC101,Please revise the footer legal copy — we're pivoting tone to be more conversational.,4.0,21,0
IPC107010,PC107,Design issues,0,,2016-07-27,,2016-07-30,E2,Tablet,Safari,True,COC101,The structure of the newsletter popup lacks design harmony with the rest of the flow.,2.0,57,2
IPC1070100,PC107,Design issues,0,,2016-05-25,,2016-05-26,E2,Desktop,Mozilla,True,COC101,The presentation of numbers/statistics [815] doesn’t respect the established grid system.,4.0,41,2
IPC107011,PC107,New item,0,,2016-01-27,,2016-01-28,E3,Mobile,Mozilla,True,COC101,"Please add a customizable data visualization blocks, to simplify the user journey.",8.0,45,1
IPC107012,PC107,Design issues,0,,2015-08-29,,2015-08-31,E2,Desktop,Chrome,True,COC101,The structure of the newsletter popup [489] doesn't align with our brand guidelines.,3.0,12,0
IPC107013,PC107,Design issues,0,,2015-10-28,,2015-10-30,E2,Desktop,Mozilla,True,COC101,The design of the call-to-action strip [516] feels disconnected from the rest of the site.,3.0,42,0
IPC107014,PC107,Copy issues,0,,2016-06-01,,2016-06-02,E1,Tablet,Chrome,True,COC101,"Please replace jargon in the tagline in the hero section — let's remove the term 'innovative', it's overused.",4.0,50,2
IPC107015,PC107,Design issues,0,,2016-08-13,,2016-08-15,E2,Desktop,Edge,True,COC101,The padding on Services section could benefit from a cleaner aesthetic.,3.0,60,2
IPC107016,PC107,Copy issues,1,,2015-12-27,,2015-12-29,E1,Desktop,Safari,True,COC101,Please enhance the engagement of the blog post summaries — it should mention our core differentiator earlier.,5.0,66,1
IPC107017,PC107,Request change,0,,2016-06-18,,2016-06-20,E2,Desktop,Safari,True,COC101,"We'd like to change the hover behavior of the CTA buttons, to reduce friction at key touchpoints.",6.0,39,2
IPC107018,PC107,Copy issues,0,,2016-08-15,,2016-08-18,E1,Tablet,Safari,True,COC101,Please align better with our brand voice in the form confirmation message — SEO team suggested including 'digital strategy'.,3.0,66,2
IPC107019,PC107,Copy issues,0,,2016-01-26,,2016-01-27,E1,Desktop,Safari,True,COC101,Please optimize for SEO the feature highlights under 'Why Choose Us' — it should mention our core differentiator earlier.,3.0,42,1
IPC10702,PC107,Design issues,0,,2016-08-13,,2016-08-16,E2,Desktop,Chrome,True,COC101,The illustration on the homepage [594] doesn't reflect our updated brand values.,6.0,60,2
IPC107020,PC107,Design issues,0,,2016-06-26,,2016-06-28,E2,Desktop,Chrome,True,COC101,The illustration on the homepage fails to build enough trust.,4.0,56,2
IPC107021,PC107,Copy issues,0,,2016-05-06,,2016-05-09,E1,Desktop,Mozilla,True,COC101,Please replace jargon in the main navigation labels — the tone should feel more confident and less promotional.,5.0,22,2
IPC107022,PC107,Request change,0,,2016-07-20,,2016-07-22,E2,Desktop,Chrome,True,COC101,"We'd like to change the mobile header layout, although we approved this layout before.",5.0,66,2
IPC107023,PC107,Copy issues,0,,2016-05-31,,2016-06-03,E1,Mobile,Chrome,True,COC101,Please align better with our brand voice in the tagline in the hero section — let's test a variation with a stronger call-to-action.,4.0,46,2
IPC107024,PC107,Copy issues,0,,2016-06-29,,2016-07-02,E1,Tablet,Chrome,True,COC101,Please rewrite for clarity the ‘Contact Us’ headline — it currently duplicates info from another section.,4.0,63,2
IPC107025,PC107,Design issues,0,,2015-11-24,,2015-11-26,E2,Tablet,Mozilla,True,COC101,The presentation of numbers/statistics doesn’t respect the established grid system.,4.0,45,0
IPC107026,PC107,Request change,0,,2015-12-01,,2015-12-03,E2,Desktop,Safari,True,COC101,"We'd like to change the support section layout, to accommodate new messaging.",10.0,47,1
IPC107027,PC107,Design issues,0,,2015-10-20,,2015-10-22,E2,Desktop,Chrome,True,COC101,The visual hierarchy on homepage needs more breathing room.,2.0,23,0
IPC107028,PC107,Design issues,0,,2016-06-20,,2016-06-21,E2,Tablet,Safari,True,COC101,The accessibility of font choices fails to direct the user’s attention properly.,6.0,55,2
IPC107029,PC107,Design issues,0,,2016-05-18,,2016-05-21,E2,Desktop,Mozilla,True,COC101,The design of the call-to-action strip [539] creates cognitive overload.,8.0,27,2
IPC10703,PC107,Copy issues,0,,2016-08-15,,2016-08-17,E1,Desktop,Chrome,True,COC101,Please rewrite for clarity the value proposition in the banner — let's test a variation with a stronger call-to-action.,3.0,66,2
IPC107030,PC107,Design issues,0,,2015-09-30,,2015-10-03,E2,Mobile,Edge,True,COC101,The color palette doesn't align with our brand guidelines.,3.0,21,0
IPC107031,PC107,Copy issues,0,,2016-01-15,,2016-01-18,E1,Mobile,Safari,True,COC101,Please make more actionable the value proposition in the banner — use simpler language for broader understanding.,5.0,58,1
IPC107032,PC107,Design issues,0,,2016-07-23,,2016-07-24,E2,Mobile,Chrome,True,COC101,The padding on Services section [210] doesn't reflect our updated brand values.,7.0,66,2
IPC107033,PC107,Design issues,0,,2015-09-04,,2015-09-05,E2,Desktop,Edge,True,COC101,The structure of the newsletter popup doesn't clearly highlight key messages.,2.0,21,0
IPC107034,PC107,Design issues,0,,2016-07-18,,2016-07-20,E2,Desktop,Edge,True,COC101,The structure of the newsletter popup doesn’t pass accessibility color tests.,3.0,60,2
IPC107035,PC107,Not addressing,0,,2016-02-18,,2016-02-20,E4,Desktop,Chrome,True,COC101,Can we have different page themes depending on user location?,0.0,43,2
IPC107036,PC107,Copy issues,0,,2015-11-14,,2015-11-17,E1,Tablet,Mozilla,True,COC101,Please make more actionable the Testimonials section intro — the tone should feel more confident and less promotional.,2.0,42,0
IPC107037,PC107,Design issues,0,,2015-11-05,,2015-11-08,E2,Desktop,Chrome,True,COC101,The headline alignment [381] lacks design harmony with the rest of the flow.,2.0,35,0
IPC107038,PC107,Design issues,0,,2016-07-02,,2016-07-03,E2,Desktop,Chrome,True,COC101,The divider lines between sections makes the page feel too dense.,1.0,56,2
IPC107039,PC107,Design issues,0,,2016-08-10,,2016-08-11,E2,Desktop,Safari,True,COC101,The design of the loading animation [748] lacks visual appeal.,2.0,48,2
IPC10704,PC107,Copy issues,0,,2015-11-19,,2015-11-22,E1,Tablet,Edge,True,COC101,Please remove buzzwords from the Careers page intro — use simpler language for broader understanding.,3.0,45,0
IPC107040,PC107,Copy issues,0,,2016-02-14,,2016-02-16,E1,Mobile,Chrome,True,COC101,Please make more actionable the form confirmation message — align this with what we say in the sales deck.,4.0,55,1
IPC107041,PC107,Copy issues,0,,2016-01-02,,2016-01-04,E1,Tablet,Mozilla,True,COC101,Please rewrite for clarity the About section intro — we want it to sound more personal and direct.,5.0,55,1
IPC107042,PC107,Design issues,0,,2015-12-16,,2015-12-18,E2,Desktop,Edge,True,COC101,The layout of the blog cards [616] should be redesigned for better readability.,2.0,39,1
IPC107043,PC107,Copy issues,0,,2016-07-03,,2016-07-04,E1,Desktop,Safari,True,COC101,Please optimize for SEO the homepage hero title — the current version feels too generic.,4.0,60,2
IPC107044,PC107,Request change,0,,2016-06-23,,2016-06-24,E2,Desktop,Edge,True,COC101,"We'd like to change the animation on page scroll, as discussed in the latest alignment call.",7.0,52,2
IPC107045,PC107,New item,0,,2016-07-23,,2016-07-26,E3,Tablet,Mozilla,True,COC101,"Please add a animated explainer about product flow, to align with product roadmap Q3.",9.0,66,2
IPC107046,PC107,Copy issues,0,,2015-11-16,,2015-11-17,E1,Desktop,Safari,True,COC101,Please highlight user value in the feature highlights under 'Why Choose Us' — align this with what we say in the sales deck.,4.0,46,0
IPC107047,PC107,Request change,0,,2015-11-14,,2015-11-17,E2,Desktop,Chrome,True,COC101,"We'd like to change the alignment of content blocks, to make it more intuitive for new users.",5.0,42,0
IPC107048,PC107,Design issues,0,,2015-08-29,,2015-08-30,E2,Desktop,Edge,True,COC101,The layout of the blog cards should be redesigned for better readability.,4.0,12,0
IPC107049,PC107,Design issues,0,,2016-05-02,,2016-05-03,E2,Desktop,Chrome,True,COC101,The image usage on About page creates cognitive overload.,4.0,17,2
IPC10705,PC107,Copy issues,0,,2016-07-20,,2016-07-22,E1,Desktop,Chrome,True,COC101,"Please refocus the message in the value proposition in the banner — let's remove the term 'innovative', it's overused.",4.0,66,2
IPC107050,PC107,Copy issues,0,,2015-11-03,,2015-11-04,E1,Tablet,Safari,True,COC101,Please optimize for SEO the homepage hero title — we're pivoting tone to be more conversational.,4.0,33,0
IPC107051,PC107,Design issues,0,,2016-01-21,,2016-01-23,E2,Tablet,Mozilla,True,COC101,The tooltip styling could benefit from a cleaner aesthetic.,8.0,51,1
IPC107052,PC107,Copy issues,0,,2015-12-25,,2015-12-27,E1,Desktop,Chrome,True,COC101,"Please optimize for SEO the About section intro — let's remove the term 'innovative', it's overused.",3.0,51,1
IPC107053,PC107,Design issues,0,,2015-12-06,,2015-12-09,E2,Desktop,Mozilla,True,COC101,The spacing in the FAQ module doesn't reflect our updated brand values.,2.0,44,1
IPC107054,PC107,Copy issues,0,,2016-07-20,,2016-07-22,E1,Desktop,Chrome,True,COC101,Please simplify the feature highlights under 'Why Choose Us' — the tone should feel more confident and less promotional.,3.0,66,2
IPC107055,PC107,Design issues,0,,2015-09-15,,2015-09-17,E2,Tablet,Safari,True,COC101,The typography scale detracts from the core messaging.,2.0,32,0
IPC107056,PC107,New item,0,,2016-06-15,,2016-06-17,E3,Desktop,Edge,True,COC101,"Please add a pop-up alert for upcoming events, to reflect our updated brand identity.",7.0,41,2
IPC107057,PC107,Copy issues,0,,2015-12-06,,2015-12-09,E1,Desktop,Chrome,True,COC101,Please align better with our brand voice in the value proposition in the banner — aim for clarity over cleverness.,5.0,44,1
IPC107058,PC107,Copy issues,0,,2016-01-03,,2016-01-06,E1,Desktop,Mozilla,True,COC101,Please refocus the message in the main navigation labels — we want it to sound more personal and direct.,5.0,60,1
IPC107059,PC107,Copy issues,0,,2016-04-25,,2016-04-28,E1,Desktop,Edge,True,COC101,Please rewrite for clarity the homepage hero title — it should mention our core differentiator earlier.,3.0,23,2
IPC10706,PC107,Design issues,0,,2015-10-22,,2015-10-23,E2,Tablet,Chrome,True,COC101,The spacing in the FAQ module doesn’t feel premium enough for our brand.,2.0,25,0
IPC107060,PC107,New item,0,,2016-03-04,,2016-03-05,E3,Mobile,Chrome,True,COC101,"Please add a integrated partner map, based on previous analytics review.",11.0,33,2
IPC107061,PC107,Design issues,0,,2016-01-22,,2016-01-24,E2,Desktop,Chrome,True,COC101,The color palette isn't engaging enough visually.,2.0,53,1
IPC107062,PC107,Design issues,1,,2016-05-09,,2016-05-11,E2,Tablet,Safari,True,COC101,The structure of content in modals [856] fails to build enough trust.,5.0,24,2
IPC107063,PC107,Copy issues,0,,2016-07-12,,2016-07-15,E1,Tablet,Safari,True,COC101,Please rewrite for clarity the footer legal copy — aim for clarity over cleverness.,4.0,64,2
IPC107064,PC107,Design issues,0,,2016-03-15,,2016-03-18,E2,Desktop,Mozilla,True,COC101,The logo size has poor contrast ratios.,0.0,29,2
IPC107065,PC107,Request change,0,,2015-12-26,,2015-12-27,E2,Desktop,Chrome,True,COC101,"We'd like to change the icons used in the value proposition list, due to a late change from our leadership team.",11.0,62,1
IPC107066,PC107,Request change,0,,2016-08-18,,2016-08-19,E2,Desktop,Chrome,True,COC101,"We'd like to change the spacing within comparison tables, to reduce friction at key touchpoints.",11.0,74,2
IPC107067,PC107,Design issues,0,,2015-08-30,,2015-09-02,E2,Desktop,Mozilla,True,COC101,The illustration on the homepage makes the page feel too dense.,2.0,14,0
IPC107068,PC107,Request change,0,,2015-10-03,,2015-10-06,E2,Desktop,Mozilla,True,COC101,"We'd like to change the testimonial image alignment, to unify experience with the mobile app.",7.0,35,0
IPC107069,PC107,Copy issues,0,,2016-07-25,,2016-07-27,E1,Tablet,Safari,True,COC101,"Please optimize for SEO the Services overview paragraph — let's remove the term 'innovative', it's overused.",4.0,63,2
IPC10707,PC107,Copy issues,0,,2016-06-25,,2016-06-27,E1,Desktop,Mozilla,True,COC101,Please optimize for SEO the Services overview paragraph — mobile users are dropping off early on this section.,4.0,52,2
IPC107070,PC107,Design issues,0,,2015-11-29,,2015-12-01,E2,Tablet,Safari,True,COC101,The typographic treatment of headers overemphasizes less important elements.,5.0,34,1
IPC107071,PC107,Design issues,0,,2015-10-28,,2015-10-31,E2,Mobile,Chrome,True,COC101,The design consistency across subpages [1012] could benefit from a cleaner aesthetic.,8.0,42,0
