,Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico,Sentiment
629,IPC105035,PC105,Design issues,0,Medium,2023-05-12,2015-09-08,2023-05-13,E2,Desktop,Safari,True,COC101,The color palette [30] pushes the main CTA too far down the page.,6.0,24,2,Negative
630,IPC105036,PC105,Copy issues,0,Medium,2022-08-27,2015-09-08,2022-08-29,E1,Desktop,Safari,True,COC101,Please make more actionable the blog post summaries — the tone should feel more confident and less promotional.,2.0,19,0,Positive
631,IPC105037,PC105,Request change,0,Urgent,2022-07-12,2015-09-08,2022-07-13,E2,Desktop,Safari,True,COC101,"We'd like to change the mobile header layout, in light of the new campaign assets.",11.0,38,0,Neutral
632,IPC105038,PC105,Copy issues,0,Urgent,2023-02-02,2015-09-08,2023-02-04,E1,Mobile,Safari,True,COC101,Please change wording in the homepage hero title — align this with what we say in the sales deck.,3.0,75,1,Neutral
633,IPC105039,PC105,Design issues,0,Urgent,2022-07-12,2015-09-08,2022-07-15,E2,Tablet,Mozilla,True,COC101,The design of the loading animation creates cognitive overload.,3.0,38,0,Negative
634,IPC10504,PC105,Copy issues,0,Low,2022-11-27,2015-09-08,2022-11-28,E1,Desktop,Safari,True,COC101,Please refocus the message in the SEO meta description — the tone should feel more confident and less promotional.,2.0,21,0,Neutral
635,IPC105040,PC105,Copy issues,0,Medium,2023-03-05,2015-09-08,2023-03-08,E1,Tablet,Mozilla,True,COC101,Please optimize for SEO the SEO meta description — it should mention our core differentiator earlier.,2.0,32,1,Neutral
636,IPC105041,PC105,Not addressing,0,Medium,2023-05-16,2015-09-08,2023-05-19,E4,Desktop,Safari,True,COC101,Add support for Internet Explorer 9 users.,1.0,32,3,Neutral
637,IPC105042,PC105,Design issues,1,Urgent,2022-09-15,2015-09-08,2022-09-16,E2,Desktop,Edge,True,COC101,The divider lines between sections [956] doesn’t feel premium enough for our brand.,4.0,26,0,Negative
638,IPC105043,PC105,Design issues,0,Medium,2022-11-19,2015-09-08,2022-11-22,E2,Desktop,Chrome,True,COC101,The button hierarchy [148] could benefit from a cleaner aesthetic.,1.0,15,0,Neutral
639,IPC105044,PC105,Copy issues,0,Urgent,2022-08-01,2015-09-08,2022-08-03,E1,Tablet,Chrome,True,COC101,Please highlight user value in the About section intro — align this with what we say in the sales deck.,2.0,46,0,Positive
640,IPC105045,PC105,Not addressing,0,Urgent,2023-05-27,2015-09-08,2023-05-30,E4,Desktop,Chrome,True,COC101,Please update the sitemap to include a version in French. (ref 3324),0.0,25,4,Neutral
641,IPC105046,PC105,Copy issues,1,Urgent,2023-01-23,2015-09-08,2023-01-25,E1,Desktop,Chrome,True,COC101,Please highlight user value in the ‘Contact Us’ headline — aim for clarity over cleverness.,5.0,56,1,Neutral
642,IPC105047,PC105,Copy issues,1,Urgent,2022-09-19,2015-09-08,2022-09-21,E1,Desktop,Chrome,True,COC101,Please remove buzzwords from the Services overview paragraph — it currently duplicates info from another section.,3.0,32,0,Negative
643,IPC105048,PC105,Request change,0,Urgent,2023-01-26,2015-09-08,2023-01-27,E2,Desktop,Safari,True,COC101,"We'd like to change the support section layout, although we approved this layout before.",4.0,65,1,Neutral
644,IPC105049,PC105,Request change,0,Urgent,2023-02-01,2015-09-08,2023-02-02,E2,Mobile,Safari,True,COC101,"We'd like to change the testimonial image alignment, to accommodate new messaging.",7.0,72,1,Neutral
645,IPC10505,PC105,Design issues,0,Medium,2023-03-13,2015-09-08,2023-03-15,E2,Desktop,Chrome,True,COC101,The divider lines between sections could benefit from a cleaner aesthetic.,3.0,35,1,Neutral
646,IPC105050,PC105,Request change,0,Low,2022-07-01,2015-09-08,2022-07-03,E2,Desktop,Mozilla,True,COC101,"We'd like to change the sequence of steps in the signup flow, because our marketing direction has shifted slightly.",2.0,7,0,Neutral
647,IPC105051,PC105,Request change,0,Urgent,2023-02-11,2015-09-08,2023-02-13,E2,Desktop,Chrome,True,COC101,"We'd like to change the mobile header layout, to make it more intuitive for new users.",7.0,69,1,Positive
648,IPC105052,PC105,Design issues,0,Urgent,2022-07-17,2015-09-08,2022-07-19,E2,Mobile,Chrome,True,COC101,The color palette [9] doesn't align with our brand guidelines.,3.0,49,0,Negative
649,IPC105053,PC105,Copy issues,0,Medium,2022-11-25,2015-09-08,2022-11-28,E1,Desktop,Mozilla,True,COC101,"Please align better with our brand voice in the ‘Contact Us’ headline — let's remove the term 'innovative', it's overused.",4.0,19,0,Neutral
650,IPC105054,PC105,Design issues,1,Urgent,2023-02-26,2015-09-08,2023-02-27,E2,Desktop,Chrome,True,COC101,The structure of the newsletter popup [483] feels too heavy visually.,7.0,44,1,Negative
651,IPC105055,PC105,Design issues,0,Urgent,2023-01-28,2015-09-08,2023-01-30,E2,Tablet,Safari,True,COC101,The structure of content in modals doesn’t feel premium enough for our brand.,6.0,76,1,Negative
652,IPC105056,PC105,Copy issues,0,Medium,2023-01-21,2015-09-08,2023-01-22,E1,Desktop,Mozilla,True,COC101,"Please optimize for SEO the feature highlights under 'Why Choose Us' — let's remove the term 'innovative', it's overused.",3.0,56,1,Neutral
653,IPC105057,PC105,Copy issues,0,Medium,2023-01-05,2015-09-08,2023-01-07,E1,Desktop,Chrome,True,COC101,Please rewrite for clarity the value proposition in the banner — consider phrasing that implies urgency.,2.0,41,0,Neutral
654,IPC105058,PC105,Request change,0,Critical,2022-10-16,2015-09-08,2022-10-19,E2,Desktop,Safari,True,COC101,"We'd like to change the layout of the Services page, in preparation for launch event.",13.0,66,0,Neutral
655,IPC105059,PC105,Design issues,0,Critical,2023-06-14,2015-09-08,2023-06-16,E2,Desktop,Chrome,True,COC101,The button hierarchy [146] doesn't reflect our updated brand values.,4.0,29,4,Negative
656,IPC10506,PC105,Design issues,0,Urgent,2023-03-26,2015-09-08,2023-03-27,E2,Desktop,Edge,True,COC101,The design of the loading animation fails to build enough trust.,4.0,34,1,Negative
657,IPC105060,PC105,Request change,0,Medium,2022-09-25,2015-09-08,2022-09-26,E2,Desktop,Safari,True,COC101,"We'd like to change the support section layout, due to user feedback we just received.",7.0,39,0,Neutral
658,IPC105061,PC105,Copy issues,0,Medium,2022-09-03,2015-09-08,2022-09-04,E1,Desktop,Mozilla,True,COC101,Please enhance the engagement of the main navigation labels — align this with what we say in the sales deck.,4.0,26,0,Neutral
659,IPC105062,PC105,Copy issues,0,Medium,2023-03-03,2015-09-08,2023-03-06,E1,Tablet,Safari,True,COC101,Please emphasize benefits over features the blog post summaries — consider phrasing that implies urgency.,3.0,40,1,Neutral
660,IPC105063,PC105,Design issues,0,Medium,2023-03-21,2015-09-08,2023-03-23,E2,Desktop,Mozilla,True,COC101,The visual hierarchy on homepage feels disconnected from the rest of the site.,2.0,25,1,Negative
661,IPC105064,PC105,New item,0,Critical,2022-10-16,2015-09-08,2022-10-19,E3,Desktop,Chrome,True,COC101,"Please add a timeline showcasing milestones, for improved feature discoverability.",7.0,66,0,Positive
662,IPC105065,PC105,Design issues,1,Medium,2022-09-16,2015-09-08,2022-09-19,E2,Desktop,Chrome,True,COC101,The icons in the Features section [430] needs clearer visual structure.,3.0,25,0,Neutral
663,IPC105066,PC105,Design issues,0,Urgent,2022-09-27,2015-09-08,2022-09-28,E2,Tablet,Chrome,True,COC101,The treatment of brand imagery has poor contrast ratios.,2.0,42,0,Negative
664,IPC105067,PC105,Copy issues,0,Medium,2022-11-16,2015-09-08,2022-11-19,E1,Desktop,Safari,True,COC101,Please make more actionable the footer legal copy — consider phrasing that implies urgency.,3.0,14,0,Neutral
665,IPC105068,PC105,Copy issues,0,Urgent,2022-08-05,2015-09-08,2022-08-08,E1,Tablet,Safari,True,COC101,Please enhance the engagement of the CTA button label — it currently duplicates info from another section.,4.0,46,0,Neutral
666,IPC105069,PC105,Copy issues,0,Medium,2023-03-03,2015-09-08,2023-03-06,E1,Desktop,Safari,True,COC101,Please refocus the message in the newsletter signup copy — SEO team suggested including 'digital strategy'.,3.0,40,1,Neutral
667,IPC10507,PC105,Copy issues,0,Urgent,2023-04-16,2015-09-08,2023-04-19,E1,Desktop,Chrome,True,COC101,Please highlight user value in the newsletter signup copy — aim for clarity over cleverness.,5.0,55,1,Positive
668,IPC105070,PC105,Design issues,1,Urgent,2023-02-21,2015-09-08,2023-02-22,E2,Tablet,Mozilla,True,COC101,The structure of content in modals introduces unnecessary complexity.,1.0,51,1,Negative
669,IPC105071,PC105,Design issues,0,Urgent,2022-10-10,2015-09-08,2022-10-12,E2,Tablet,Safari,True,COC101,The illustration on the homepage [606] pushes the main CTA too far down the page.,6.0,45,0,Negative
670,IPC105072,PC105,Copy issues,1,Medium,2022-12-10,2015-09-08,2022-12-13,E1,Desktop,Chrome,True,COC101,Please emphasize benefits over features the Careers page intro — it should mention our core differentiator earlier.,5.0,36,0,Positive
671,IPC105073,PC105,Copy issues,0,Urgent,2022-10-16,2015-09-08,2022-10-17,E1,Desktop,Chrome,True,COC101,Please highlight user value in the ‘Contact Us’ headline — mobile users are dropping off early on this section.,1.0,66,0,Neutral
672,IPC105074,PC105,Design issues,0,Urgent,2023-06-11,2015-09-08,2023-06-14,E2,Desktop,Mozilla,True,COC101,The accessibility of font choices fails to build enough trust.,3.0,32,4,Negative
673,IPC105075,PC105,New item,0,Medium,2023-04-03,2015-09-08,2023-04-04,E3,Tablet,Safari,True,COC101,"Please add a page-level feedback option, as part of UX optimization phase.",8.0,42,1,Neutral
674,IPC105076,PC105,Design issues,1,Urgent,2023-06-14,2015-09-08,2023-06-17,E2,Desktop,Mozilla,True,COC101,The dropdown appearance [877] doesn't clearly highlight key messages.,1.0,29,4,Negative
675,IPC105077,PC105,Design issues,0,Medium,2022-07-14,2015-09-08,2022-07-16,E2,Desktop,Safari,True,COC101,The contrast levels in the hero section feels too heavy visually.,2.0,42,0,Negative
676,IPC105078,PC105,New item,0,Medium,2022-06-19,2015-09-08,2022-06-22,E3,Desktop,Chrome,True,COC101,"Please add a web accessibility toolbar, as part of enterprise client requirements.",5.0,5,0,Neutral
677,IPC105079,PC105,Design issues,1,Medium,2022-12-10,2015-09-08,2022-12-12,E2,Tablet,Chrome,True,COC101,The spacing around section titles should use more consistent iconography.,7.0,36,0,Neutral
678,IPC10508,PC105,Design issues,0,Critical,2023-01-17,2015-09-08,2023-01-20,E2,Mobile,Chrome,True,COC101,The contrast levels in the hero section detracts from the core messaging.,5.0,45,1,Negative
679,IPC105080,PC105,Copy issues,0,Urgent,2023-02-12,2015-09-08,2023-02-13,E1,Desktop,Mozilla,True,COC101,Please optimize for SEO the newsletter signup copy — the current version feels too generic.,5.0,70,1,Negative
680,IPC105081,PC105,New item,0,Critical,2023-01-20,2015-09-08,2023-01-23,E3,Mobile,Safari,True,COC101,"Please add a GDPR compliance banner update, in response to user research.",12.0,53,1,Neutral
681,IPC105082,PC105,Copy issues,0,Urgent,2022-07-24,2015-09-08,2022-07-26,E1,Tablet,Chrome,True,COC101,Please revise the feature highlights under 'Why Choose Us' — use simpler language for broader understanding.,2.0,46,0,Neutral
682,IPC105083,PC105,Design issues,0,Medium,2022-07-14,2015-09-08,2022-07-16,E2,Mobile,Safari,True,COC101,The tooltip styling looks outdated compared to competitors.,2.0,42,0,Negative
683,IPC105084,PC105,Copy issues,0,Urgent,2023-01-10,2015-09-08,2023-01-12,E1,Desktop,Chrome,True,COC101,Please make shorter for mobile the main navigation labels — align this with what we say in the sales deck.,4.0,36,0,Neutral
684,IPC105085,PC105,Request change,0,Medium,2022-09-06,2015-09-08,2022-09-08,E2,Mobile,Safari,True,COC101,"We'd like to change the hover color of service cards, due to a late change from our leadership team.",5.0,24,0,Neutral
685,IPC105086,PC105,Copy issues,1,Urgent,2022-12-29,2015-09-08,2022-12-31,E1,Mobile,Chrome,True,COC101,Please optimize for SEO the value proposition in the banner — mobile users are dropping off early on this section.,4.0,42,0,Neutral
686,IPC105087,PC105,Design issues,0,Urgent,2022-09-26,2015-09-08,2022-09-29,E2,Tablet,Chrome,True,COC101,The presentation of numbers/statistics doesn't align with our brand guidelines.,3.0,42,0,Negative
687,IPC105088,PC105,Copy issues,0,Urgent,2022-08-06,2015-09-08,2022-08-07,E1,Desktop,Chrome,True,COC101,Please replace jargon in the Services overview paragraph — aim for clarity over cleverness.,3.0,49,0,Neutral
688,IPC105089,PC105,Design issues,1,Critical,2023-06-13,2015-09-08,2023-06-16,E2,Desktop,Chrome,True,COC101,The spacing in the FAQ module [313] overemphasizes less important elements.,5.0,24,4,Negative
689,IPC10509,PC105,Design issues,1,Urgent,2023-02-28,2015-09-08,2023-03-01,E2,Desktop,Chrome,True,COC101,The accessibility of font choices creates cognitive overload.,4.0,34,1,Negative
690,IPC105090,PC105,New item,0,Urgent,2022-10-29,2015-09-08,2022-10-30,E3,Desktop,Chrome,True,COC101,"Please add a user account dashboard, based on sales team input.",8.0,52,0,Neutral
691,IPC105091,PC105,Design issues,0,Urgent,2023-05-24,2015-09-08,2023-05-25,E2,Tablet,Chrome,True,COC101,The presentation of numbers/statistics [808] should be redesigned for better readability.,6.0,25,3,Neutral
692,IPC105092,PC105,Copy issues,0,Medium,2022-07-12,2015-09-08,2022-07-14,E1,Desktop,Safari,True,COC101,Please make shorter for mobile the homepage hero title — the tone should feel more confident and less promotional.,2.0,38,0,Neutral
693,IPC105093,PC105,Design issues,0,Urgent,2023-05-23,2015-09-08,2023-05-26,E2,Tablet,Mozilla,True,COC101,The typographic treatment of headers fails to direct the user’s attention properly.,5.0,19,3,Negative
694,IPC105094,PC105,Copy issues,0,Urgent,2022-09-18,2015-09-08,2022-09-21,E1,Mobile,Chrome,True,COC101,Please update to reflect our new tone the SEO meta description — current phrasing doesn't perform well in tests.,4.0,29,0,Negative
695,IPC105095,PC105,Copy issues,0,Medium,2022-11-06,2015-09-08,2022-11-07,E1,Tablet,Edge,True,COC101,Please make more actionable the main navigation labels — align this with what we say in the sales deck.,3.0,45,0,Neutral
696,IPC105096,PC105,Design issues,0,Urgent,2022-10-04,2015-09-08,2022-10-05,E2,Tablet,Safari,True,COC101,The image usage on About page doesn’t pass accessibility color tests.,4.0,43,0,Negative
697,IPC105097,PC105,Design issues,0,Medium,2022-08-16,2015-09-08,2022-08-17,E2,Tablet,Safari,True,COC101,The imagery used in the mission statement [467] feels generic and unmemorable.,1.0,26,0,Negative
698,IPC105098,PC105,Bug fix,0,Critical,2022-12-03,2015-09-08,2022-12-06,E3,Desktop,Mozilla,True,COC101,The dropdown menu in the navbar collapses unexpectedly on scroll.,10.0,23,0,Negative
699,IPC105099,PC105,Not addressing,1,Low,2023-05-05,2015-09-08,2023-05-06,E4,Mobile,Safari,True,COC101,Can you preload every page in advance to reduce wait time? (ref 8104),0.0,18,2,Neutral
700,IPC10601,PC106,Copy issues,0,Urgent,2022-01-11,2015-09-08,2022-01-13,E1,Mobile,Mozilla,True,COC101,Please highlight user value in the Testimonials section intro — we want it to sound more personal and direct.,3.0,51,6,Positive
701,IPC106010,PC106,Copy issues,0,Critical,2021-11-14,2015-09-08,2021-11-17,E1,Tablet,Chrome,True,COC101,Please align better with our brand voice in the SEO meta description — current phrasing doesn't perform well in tests.,5.0,48,4,Negative
702,IPC1060100,PC106,Copy issues,0,Medium,2022-01-29,2015-09-08,2022-01-31,E1,Desktop,Safari,True,COC101,Please highlight user value in the Careers page intro — we want it to sound more personal and direct.,3.0,35,7,Positive
703,IPC106011,PC106,Copy issues,0,Medium,2021-08-07,2015-09-08,2021-08-09,E1,Desktop,Edge,True,COC101,Please simplify the feature highlights under 'Why Choose Us' — consider phrasing that implies urgency.,2.0,36,3,Neutral
704,IPC106012,PC106,Copy issues,0,Critical,2022-04-09,2015-09-08,2022-04-12,E1,Desktop,Mozilla,True,COC101,Please simplify the Services overview paragraph — use simpler language for broader understanding.,2.0,60,7,Neutral
705,IPC106013,PC106,Request change,1,Urgent,2021-12-26,2015-09-08,2021-12-28,E2,Desktop,Edge,True,COC101,"We'd like to change the mobile header layout, following feedback from the partner agency.",9.0,42,5,Neutral
706,IPC106014,PC106,Copy issues,0,Medium,2021-05-23,2015-09-08,2021-05-25,E1,Desktop,Safari,True,COC101,Please optimize for SEO the homepage hero title — we want it to sound more personal and direct.,2.0,32,1,Positive
707,IPC106015,PC106,Copy issues,0,Critical,2022-04-12,2015-09-08,2022-04-14,E1,Tablet,Edge,True,COC101,Please change wording in the homepage hero title — we're pivoting tone to be more conversational.,5.0,64,7,Neutral
